,CustomerID,churn_prob
4598,9374-YOLBJ,0.1557393532013038
602,3807-XHCJH,0.1557393532013038
2804,2903-YYTBW,0.1557393532013038
4176,9103-CXVOK,0.1557393532013038
915,0319-QZTCO,0.1553144009619568
2374,0549-CYCQN,0.15527633681530362
1106,5724-BIDBU,0.15511290771672426
4057,5753-QQWPW,0.1548517014282781
3413,8705-DWKTI,0.15378367135938506
5172,4801-JZAZL,0.15376815680946498
1593,2931-VUVJN,0.15373040264535676
517,6663-JOCQO,0.15346283289786802
2813,9481-IEBZY,0.153277473745372
4049,3703-TTEPD,0.15317145693406017
1555,9779-DPNEJ,0.15315779602450724
4934,3733-ZEECP,0.15315779602450724
4140,8963-MQVYN,0.15315779602450724
2547,0100-DUVFC,0.15312016460401878
1620,6296-DDOOR,0.15301423693547894
1008,9793-WECQC,0.15288183190132848
2700,6878-GGDWG,0.15256303765611054
4640,3043-SUDUA,0.15256303765611054
1458,7892-QVYKW,0.1521984191084443
3874,3239-TPHPZ,0.152091861878908
2955,3657-COGMW,0.15206013591933729
1799,0023-UYUPN,0.15190385199808337
3155,8815-LMFLX,0.15178139169664395
519,2682-KEVRP,0.15154780262306658
1728,7874-ECPQJ,0.15152478944880887
318,2806-MLNTI,0.15148748748881685
951,8985-OOPOS,0.15138248739951185
4551,8033-VCZGH,0.15132733178454263
3218,8680-CGLTP,0.15107136045309513
3189,6873-UDNLD,0.15103928701602948
2664,4488-KQFDT,0.15072493385713934
4106,9107-UKCKY,0.15072493385713934
3306,8644-XYTSV,0.15062487138090777
1080,8205-MQUGY,0.15000957290150999
4418,3915-ODIYG,0.14997257802153513
456,2731-GJRDG,0.1497103917533682
4226,9730-DRTMJ,0.1497103917533682
3920,6171-ZTVYB,0.14967855631404686
2474,2172-EJXVF,0.14937462383328762
1070,0222-CNVPT,0.1492753002289671
2052,6599-GZWCM,0.14917283557831232
5032,5546-QUERU,0.14917283557831232
1053,6718-BDGHG,0.1491132995464745
5085,5136-GFPMB,0.14908156881526274
1941,0820-FNRNX,0.1483739109104736
1320,7789-HKSBS,0.1483675829302538
3466,0129-KPTWJ,0.1479287561946543
1052,6510-UPNKS,0.14792325608580614
3202,4468-YDOVK,0.14781146254261063
747,2858-EIMXH,0.1477749155084558
2480,8659-HDIYE,0.1477434201285126
1186,3584-WKTTW,0.1476180019678827
3041,2716-GFZOR,0.14692977919513162
3579,8190-ZTQFB,0.14677785540762955
3865,7025-IWFHT,0.14677785540762955
123,8992-VONJD,0.1463269746714653
1352,1839-UMACK,0.1458515593309749
3165,7596-LDUXP,0.14578532077437598
2145,4692-NNQRU,0.1456032612138785
3690,7407-SUJIZ,0.14547616753745646
2328,9467-ROOLM,0.14547616753745646
3496,0723-FDLAY,0.14544893894594194
3435,3178-CIFOT,0.1452012097324267
223,0895-LMRSF,0.1452012097324267
784,1730-VFMWO,0.1451701694493673
1420,8201-AAXCB,0.14482020008784793
3818,2480-SQIOB,0.14457336057447281
2789,0064-YIJGF,0.14441994536941496
91,9445-ZUEQE,0.14441994536941496
3930,7901-IIDQV,0.1442831810779951
3170,1131-ALZWV,0.1442831810779951
3724,0899-WZRSD,0.14385825092364077
2129,4003-OCTMP,0.1437385152437804
72,6067-NGCEU,0.14355508428835997
1235,0999-QXNSA,0.14317414628130343
3374,0471-ARVMX,0.14268410246196528
2388,9938-EKRGF,0.14245928109031153
4908,4186-ZBUEW,0.14215979498825548
1839,6620-HVDUJ,0.14215857310826394
3619,5092-STPKP,0.14215857310826394
549,1216-JWVUX,0.142145729535453
1147,9313-QOLTZ,0.14188628281701487
60,3887-PBQAO,0.14185961459514604
1905,5186-PEIZU,0.1415865846410245
1054,9046-DQMTP,0.1415865846410245
3398,8065-BVEPF,0.14144354376601526
462,6689-VRRTK,0.14114415632824281
1448,5882-CMAZQ,0.14100207815173182
357,3780-DDGSE,0.14085953088838615
2902,4797-MIWUM,0.1406106409023751
2280,8189-DUKMV,0.14047689169398703
3248,3086-RUCRN,0.140004838727193
2924,5382-TEMLV,0.13976486539074337
1322,2586-CWXVV,0.13958909568425093
1550,8383-SGHJU,0.13929299664362751
4600,6128-DAFVY,0.13920094537140434
477,9931-KGHOA,0.13887562367461082
1653,3378-AJRAO,0.1387306734685435
2583,5201-FRKKS,0.13863727383474794
5122,9972-VAFJJ,0.1383521135553713
305,4163-NCJAK,0.13834452633863625
248,2379-GYFLQ,0.13834452633863625
2717,6473-ULUHT,0.13830050565042096
3250,7576-JMYWV,0.13816025028546555
1786,9621-OUPYD,0.13810694182368796
945,3452-FLHYD,0.13810694182368796
2258,7089-XXAYG,0.13810694182368796
2536,0428-AXXLJ,0.13810694182368796
4795,9332-GYWLO,0.13750483369684938
1413,7188-CBBBA,0.13638550901200525
1088,6281-FKEWS,0.13615075719988734
2580,4682-BLBUC,0.13615075719988734
1216,3307-TLCUD,0.13547774651934624
4534,0725-CXOTM,0.13545209268207362
1185,2387-KDZQY,0.1349576070563521
719,4378-BZYFP,0.1349576070563521
990,0536-BGFMZ,0.13492841093316693
3723,1360-JYXKQ,0.13491027290330712
3470,6008-NAIXK,0.13491027290330712
1385,3946-JEWRQ,0.13490284488533988
4207,7824-PANSQ,0.1348736587620239
2039,9534-NSXEM,0.13467024713370876
782,6100-FJZDG,0.13467024713370876
4576,0042-JVWOJ,0.13467024713370876
4949,2061-VVFST,0.13464110350071498
493,2085-JVGAD,0.13464110350071498
1716,1104-FEJAM,0.1343125288899871
3966,9229-RQABD,0.134094183366107
3021,1919-RTPQD,0.13408079120314914
5037,5060-TQUQN,0.13393676694632148
895,0013-MHZWF,0.13370557745078665
3615,0533-UCAAU,0.13367197108103263
4472,9691-HKOVS,0.13352768631634665
211,2080-SRCDE,0.13313300527681365
2846,5701-SVCWR,0.13313300527681365
229,3167-SNQPL,0.13308621261699258
2588,9821-BESNZ,0.1329850415299599
1536,5555-RNPGT,0.13284893375975126
2568,3756-VNWDH,0.1323074407111287
4370,4712-AUQZO,0.13209645016905616
4776,2911-IJORQ,0.1320713387945769
4939,3545-CNWRG,0.1320306014649698
444,5512-IDZEI,0.1319037609631072
1258,3280-MRDOF,0.13176756907088058
4608,8409-WQJUX,0.13167554712359697
1211,1498-DQNRX,0.1315587386788086
68,3016-KSVCP,0.1315587386788086
5033,6897-UUBNU,0.1315587386788086
2369,8550-XSXUQ,0.13153371403110092
4501,7445-WMRBW,0.13153371403110092
333,2937-FTHUR,0.13149152979873344
1648,2212-LYASK,0.13130604358900833
437,1423-BMPBQ,0.13064139650163162
3401,2853-CWQFQ,0.13064139650163162
2211,3308-MHOOC,0.13064139650163162
3239,5868-YTYKS,0.13064139650163162
5030,1724-IQWNM,0.13064139650163162
1433,8267-KFGYD,0.13064139650163162
2490,9629-NHXFW,0.13064139650163162
4394,7094-MSZAO,0.13036184193295994
3544,4182-BGSIQ,0.13036184193295994
1060,2480-EJWYP,0.13032894955943466
3969,6284-KMNUF,0.13018773097387593
1118,2924-KHUVI,0.13018773097387593
896,8268-YDIXR,0.13018773097387593
5100,2758-RNWXS,0.12996204164453223
3335,8671-KKKOS,0.12993376391018688
1939,5315-CKEQK,0.12978389104084304
708,9904-EHEVJ,0.12966851008073552
1889,3547-LQRIK,0.12859839660069095
780,7013-PSXHK,0.12851192277052745
2016,1169-SAOCL,0.1282362528261464
4654,3736-BLEPA,0.1280134486260266
3563,8350-NYMVI,0.12798553250599742
3940,3370-GQEAL,0.12767080369898692
2851,2018-PZKMU,0.12744883830965245
1774,7389-KBFIT,0.12736302449970777
3776,4903-CNOZC,0.12718791972843893
314,7663-ZTEGJ,0.12718791972843893
1811,1357-MVDOZ,0.12708945965023571
1059,7677-SJJJK,0.12696667167671696
1552,7707-PYBBH,0.12658519635296375
4438,0282-NVSJS,0.12619091016597378
1121,9207-ZPANB,0.12587996135923854
4804,1763-KUAAW,0.12579767912172596
340,8847-GEOOQ,0.1257954785432155
3278,3639-XJHKQ,0.12578236789435682
2245,5897-ZYEKH,0.12575046391258557
1574,4079-VTGLK,0.12558837149249935
2178,3404-JNXAX,0.1254853602941758
1405,1022-RKXDR,0.12527928801141427
5075,4459-BBGHE,0.125266648846703
1422,1845-CSBRZ,0.12510553676858815
3484,3556-BVQGL,0.12506088436902696
1428,1964-SVLEA,0.12506088436902696
2201,8996-ZROXE,0.12501651968060365
1816,5198-EFNBM,0.12501651968060365
1605,1136-XGEQU,0.12500955768484207
803,5832-TRLPB,0.1247915571873885
3035,4826-TZEVA,0.12476424314209643
1821,2585-KTFRE,0.12439836819560522
4672,3407-QGWLG,0.1241551723736953
553,6647-ZEDXT,0.123983851296255
1021,9089-UOWJG,0.12388751952087074
3050,7777-UNYHB,0.12388751952087074
2686,0512-FLFDW,0.12385602806443591
2496,1474-JUWSM,0.1237208254554721
2544,2000-MPKCA,0.1237208254554721
1940,3130-ICDUP,0.1235928478189144
1491,3090-LETTY,0.1235928478189144
4284,9066-QRSDU,0.12321236761962698
176,3316-UWXUY,0.12312792199577666
2248,9114-AAFQH,0.12299706063460583
3154,6821-JPCDC,0.12299706063460583
4984,1488-SYSFC,0.12210420929585983
3238,1930-BZLHI,0.12190291555041291
685,5149-TGWDZ,0.12190291555041291
450,1710-RCXUS,0.12185270443546398
2821,4626-OZDTJ,0.12185270443546398
1586,1784-EZDKJ,0.12185270443546398
513,5313-FPXWG,0.12185270443546398
4080,7964-VEXDG,0.12181318951685399
535,5433-KYGHE,0.1217306409119346
3266,6874-SGLHU,0.12163944376750101
3007,5640-CAXOA,0.12163944376750101
3802,8294-UIMBA,0.12163944376750101
3697,3528-HFRIQ,0.12148700608934981
3447,1791-PQHBB,0.12125481038851958
408,4676-MQUEA,0.12122389555388832
4047,0804-XBFBV,0.1210990421080107
1707,7928-VJYAB,0.1210990421080107
707,6231-WFGFH,0.12101691076593998
4983,3855-ONCAR,0.12101691076593998
744,8120-JDCAM,0.12101691076593998
1693,4947-DSMXK,0.12096701431697636
4288,3161-GETRM,0.12096701431697636
865,5562-BETPV,0.12089917722006255
4527,3069-SSVSN,0.12089917722006255
1218,2967-MXRAV,0.12089917722006255
600,2040-OBMLJ,0.12084932263976468
154,7018-WBJNK,0.12075509058574335
3991,3733-UOCWF,0.12072428565491808
3100,3146-JTQHR,0.12063757679745438
2662,2623-DRYAM,0.12009466951812607
2550,0326-VDYXE,0.12009466951812607
2153,4139-JPIAM,0.12001206818588037
1934,8198-RKSZG,0.11996992926896617
2876,5206-XZZQI,0.11977627445897018
1111,2811-POVEX,0.11963545150587435
5068,2363-BJLSL,0.11951677343250733
2534,1877-HKBQX,0.11930663764414268
711,8467-WYNSR,0.11928036050646479
1646,9917-KWRBE,0.11925735068347074
4937,7103-IPXPJ,0.11910380061845649
717,5651-YLPRD,0.11901074538433067
161,4709-LKHYG,0.11889469957429248
4842,9617-UDPEU,0.11881386114942598
4154,6147-CBCRA,0.11878767790619855
1842,1552-TKMXS,0.11853003030322057
4010,7246-ZGQDF,0.11851757421583554
55,5630-AHZIL,0.11817996881995387
4459,3920-HIHMQ,0.118154950511678
4975,1591-MQJTP,0.11814973253470724
2967,4256-ZWTZI,0.11794729224352019
1302,9470-XCCEM,0.11789849166798425
2819,6870-ECSHE,0.11783214469954204
542,4697-LUPSU,0.11783214469954204
453,5173-ZXXXL,0.11783214469954204
191,3282-ZISZV,0.11778338540437197
118,6551-GNYDG,0.11769122397397556
1802,9481-SFCQY,0.11769122397397556
857,5268-DSMNQ,0.11766109604910133
3685,8920-NAVAY,0.11766109604910133
299,9442-JTWDL,0.1175762930966254
1790,2450-ZKEED,0.1175762930966254
430,5756-JYOJT,0.1175762930966254
1871,9825-YCXWZ,0.11745419013019201
731,2483-XSSMZ,0.11732504002793778
4145,1222-LRYKO,0.11717795442951193
3636,6075-QMNRR,0.11696454605690686
4089,8746-BFOAJ,0.1164822230930463
697,4198-VFOEA,0.11627466191478235
1450,4445-KWOKW,0.11622646219834865
3984,0292-WEGCH,0.11618995794135337
1189,3374-PZLXD,0.11576715703183811
3962,9860-LISIZ,0.11576715703183811
3319,0575-CUQOV,0.11575125013828987
1426,7409-JURKQ,0.11574473585883958
3821,4350-ZTLPI,0.11574473585883958
2151,0484-FFVBJ,0.11554075855835742
2073,6645-MXQJT,0.11550302127981836
4775,3644-QXEHN,0.1150239031492087
703,0811-GSDTP,0.1150239031492087
844,1641-BYBTK,0.11494535320534101
2146,7742-MYPGI,0.11494535320534101
4632,4023-RTIQM,0.11494025849625732
4324,8909-BOLNL,0.11483275480274976
111,6837-BJYDQ,0.11483275480274976
2359,4393-OBCRR,0.11483275480274976
4224,1371-WEPDS,0.1147915424484391
680,5993-BQHEA,0.11458256993212136
14,1680-VDCWW,0.11458256993212136
3548,5734-EJKXG,0.1145390125401206
2533,1698-XFZCI,0.1145390125401206
5091,4710-NKCAW,0.1144192924748345
3883,1409-PHXTF,0.11427025877057234
5157,7203-OYKCT,0.11406337753478141
2471,1335-HQMKX,0.11406337753478141
352,5968-XQIVE,0.11406337753478141
3002,3160-TYXLT,0.11398438715416388
1049,8752-GHJFU,0.11346957078505913
356,4104-PVRPS,0.11328469890013004
142,7100-FQPRV,0.11326269693151336
981,0661-WCQNQ,0.11306253445456318
2711,1353-GHZOS,0.11306253445456318
2352,7682-AZNDK,0.11302689683151816
621,5337-IIWKZ,0.11302689683151816
2841,1732-FEKLD,0.11279168682974056
3867,7841-FCRQD,0.11259225104976703
156,7674-YTAFD,0.11259225104976703
155,9142-KZXOP,0.11256726372758838
88,3071-VBYPO,0.11255535424275423
773,7296-PIXQY,0.11208691385004754
4384,2957-JIRMN,0.11205803837063624
4185,5619-XZZKR,0.11190002909420226
4173,6260-XLACS,0.11190002909420226
779,3845-JHAMY,0.11176530402294003
2863,2592-HODOV,0.1116554277467621
470,0516-UXRMT,0.11161284281165947
4170,1217-VASWC,0.1115386963853336
2056,4016-BJKTZ,0.11146665031301177
2166,7740-BTPUX,0.11135009157283829
52,0731-EBJQB,0.11095094109313927
842,3082-WQRVY,0.11085214260522
920,9408-HRXRK,0.11079219107583728
265,9833-TGFHX,0.11068315225495606
4397,0239-OXEXL,0.11058259444548776
1451,3511-APPBJ,0.1101693916958574
1859,5829-NVSQN,0.1101693916958574
4413,6733-LRIZX,0.10998281566544223
4577,0130-SXOUN,0.10988015122582387
1135,5071-FBJFS,0.10967358484792755
3313,0442-ZXKVS,0.1093297876749753
2206,6765-MBQNU,0.10922688385727453
1157,0799-DDIHE,0.1092156619796577
1068,1735-XMJVH,0.10914058932273989
1636,8378-LKJAF,0.10909498183985437
440,8752-IMQOS,0.109032976654461
1329,3506-OVLKD,0.10898740863908289
1519,4832-VRBMR,0.1088731247365393
4504,0080-EMYVY,0.10879387464612018
1525,7228-PAQPD,0.10879387464612018
579,7817-OMJNA,0.10879387464612018
286,1708-PBBOA,0.10855908020299736
4310,2338-BQEZT,0.10822221825415888
5064,7470-DYNOE,0.1081052457262814
875,0887-WBJVH,0.1081052457262814
3646,4584-LBNMK,0.10796348159060756
1520,9079-LWTFD,0.10774520156899021
4662,8647-SDTWQ,0.10749847745593576
1918,8384-FZBJK,0.10749847745593576
4407,1472-TNCWL,0.10730726900670484
4029,6933-FHBZC,0.10712739195864163
92,1091-SOZGA,0.10708252462524252
277,2805-EDJPQ,0.10708252462524252
4769,5448-VWNAM,0.10697345446058068
1546,0842-IWYCP,0.10686809280564392
568,1410-RSCMR,0.10654831000121402
3373,3181-MIZBN,0.1064091464855645
129,1159-WFSGR,0.1064091464855645
1572,6648-INWPS,0.1064091464855645
3485,8979-CAMGB,0.10638155844892057
3634,0089-IIQKO,0.1062911974287954
4622,7435-ZNUYY,0.10623059578711766
4295,2862-JVEOY,0.10623059578711766
3725,3255-GRXMG,0.10610188109279729
1097,8016-ZMGMO,0.1060743632625082
3894,6723-WSNTY,0.1060743632625082
2452,9659-ZTWSM,0.1060743632625082
466,7134-MJPDY,0.1060743632625082
1659,0829-DDVLK,0.10599690809986481
2044,1229-RCALF,0.10595622389244165
3663,3097-IDVPU,0.10540057496655397
4514,3896-RCYYE,0.10499588531406072
1526,7746-QYVCO,0.10480824126504983
2478,5447-VYTKW,0.10478477744814543
4956,4011-ARPHK,0.10478477744814543
830,0074-HDKDG,0.10457731638964642
3296,0667-NSRGI,0.10455483628774696
1306,8763-KIAFH,0.10436825143931522
991,2293-IJWPS,0.10432440467472909
3334,0103-CSITQ,0.10432440467472909
2187,7587-AOVVU,0.1042898988512629
947,9531-NSBMR,0.1041381832224369
3030,3982-JGSFD,0.1041381832224369
2563,6483-OATDN,0.10380235021283542
5072,5820-PTRYM,0.1037753595358088
4519,4833-QTJNO,0.10375210015404834
2969,4098-NAUKP,0.10374230685374762
1615,9891-NQDBD,0.10367707512642829
2401,4324-BZCKL,0.10359465528993646
4855,4657-FWVFY,0.10355109594957582
3608,2673-ZALNP,0.10349187565884412
1409,3750-YHRYO,0.10349187565884412
1501,2550-QHZGP,0.10349187565884412
4439,7353-YOWFP,0.10349187565884412
1209,2351-RRBUE,0.10349187565884412
2842,9862-KJTYK,0.10336609556802918
4011,4456-RHSNB,0.10336609556802918
2609,4311-QTTAI,0.10326351657615211
2470,4616-EWBNJ,0.10326351657615211
3757,6266-QHOJZ,0.10322376037475181
4115,1707-HABPF,0.10315453985959487
3610,4393-RYCRE,0.1030392775798435
2587,6738-ISCBM,0.1030392775798435
163,0699-NDKJM,0.10271757012649468
3258,3621-CHYVB,0.10271757012649468
3870,7753-USQYQ,0.10260586276357718
354,4933-IKULF,0.10251363846614607
657,3523-BRGUW,0.10228719162743315
1792,3893-JRNFS,0.10228535419763192
961,5989-OMNJE,0.10217278809030803
370,4134-BSXLX,0.10207907462490415
185,9058-HRZSV,0.10204191178643032
1360,8958-JPTRR,0.10192502959797144
122,7554-NEWDD,0.10192388410316294
2324,9909-DFRJA,0.10187636090009233
4349,6156-UZDLF,0.10187636090009233
793,4121-AGSIN,0.10162923984824448
2137,7446-SFAOA,0.10144728442439922
1657,9554-DFKIC,0.10130058297347293
1838,1174-FGIFN,0.10119024282668435
2431,9626-VFRGG,0.10087365915402086
926,0723-VSOBE,0.10077904332340822
78,7123-WQUHX,0.10077327562587003
3201,6992-TKNYO,0.10077327562587003
2468,1125-SNVCK,0.10068646484856111
1805,8884-MRNSU,0.10059268110897361
1267,7279-NMVJC,0.10059268110897361
2371,4359-INNWN,0.10059268110897361
3231,0853-NWIFK,0.10037359270930472
1912,3969-JQABI,0.10005927957715886
771,4869-EPIUS,0.09995014112902181
2015,6402-SSEJG,0.09952703244681749
3566,4654-GGUII,0.09945787598285727
5046,0657-DOGUM,0.09941586315861077
969,1661-CZBAU,0.09941586315861077
4863,8822-KNBHV,0.09941586315861077
230,4091-TVOCN,0.09941586315861077
1715,2972-YDYUW,0.09928498016987733
151,9323-HGFWY,0.09923743278487727
3310,7251-XFOIL,0.09919362278355952
778,2829-HYVZP,0.0990378622976071
4567,3417-TSCIC,0.0990378622976071
1844,6188-UXBBR,0.09881824788437257
56,2673-CXQEU,0.09875953247249243
3125,7629-WFGLW,0.09875953247249243
1311,5207-PLSTK,0.09871666477813427
2385,7669-LCRSD,0.09829943957568395
2545,9762-YAQAA,0.0981597980771413
658,3199-NPKCN,0.09794543140243857
3589,6941-KXRRV,0.09787936413605046
365,4472-LVYGI,0.0977682497586165
4980,7672-VFMXZ,0.09774729357295055
3157,8582-KRHPJ,0.09767923961585398
1773,4083-BFNYK,0.09763965968442846
4375,8756-RDDLT,0.0973337229521078
1079,1866-OBPNR,0.09725196761750139
4262,0980-PVMRC,0.09662847402017778
2451,2402-TAIRZ,0.096531861494025
2109,0233-FTHAV,0.096423679495764
2042,1810-MVMAI,0.09639150564715425
625,4250-WAROZ,0.09628900242314625
1214,7426-WEIJX,0.09628900242314625
2282,1898-JSNDC,0.09625004550142494
1247,1696-MZVAU,0.09625004550142494
4704,2680-XKKNJ,0.09584093217022856
774,3354-OADJP,0.09584093217022856
812,4712-UYOOI,0.0958101364598899
3463,0594-UFTUL,0.0957432880791912
4431,3752-CQSJI,0.0957432880791912
913,1543-LLLFT,0.09571816910758922
775,3524-WQDSG,0.09570267761185394
1036,5977-CKHON,0.09570267761185394
4696,1952-DVVSW,0.09564746688634614
26,8865-TNMNX,0.09564746688634614
479,7665-VIGUD,0.09564746688634614
4469,5081-NWSUP,0.09564746688634614
1627,8076-FEZKJ,0.09564746688634614
2090,0635-WKOLD,0.09560689276528947
2722,2150-WLKUW,0.09560689276528947
5008,4323-OHFOW,0.09550513571646724
1599,1178-PZGAB,0.09543457424543945
484,4908-XAXAY,0.0953329812672333
5107,2750-BJLSB,0.09522553064246962
620,9146-JRIOX,0.09510316521221497
2134,3170-GWYKC,0.09492563730422698
1639,0788-DXBFY,0.09482150833199346
1195,6022-KOUQO,0.0947201930270156
1380,3062-ICYZQ,0.09468337869312966
2221,9513-DXHDA,0.09441783266922325
2182,5815-HGGHV,0.09435185435404923
829,3696-XRIEN,0.09431177252173158
4449,0487-RPVUM,0.0942904110760031
4346,5343-SGUBI,0.09412107268518964
2249,8715-KKTFG,0.09391122469651612
4881,0898-XCGTF,0.09391122469651612
664,5898-IGSLP,0.09387980208150265
4928,6906-MPARY,0.09374164560863804
4008,9921-EZKBY,0.09360492636956019
906,8496-DMZUK,0.09351102396611388
4712,5298-GSTLM,0.09341126720873537
126,2907-ILJBN,0.09315315229489841
2223,8084-OIVBS,0.09315315229489841
1759,7649-PHJVR,0.09315315229489841
806,1338-CECEE,0.09311352733059026
1529,5934-TSSAU,0.09303863348317269
2677,0396-UKGAI,0.09303863348317269
4419,1360-RCYRT,0.09303863348317269
4557,5716-LIBJC,0.09243572528488056
4520,3039-MJSLN,0.09224759345208831
2597,6814-ZPWFQ,0.09222329806687951
4172,5915-DGNVC,0.09211899549629676
2935,6194-HBGQN,0.09184875275181195
2264,1810-BOHSY,0.09184875275181195
2505,6794-HKIAJ,0.09182789261311113
3742,4879-GZLFH,0.0916529261350613
2692,9738-QLWTP,0.09156078412459424
1962,4328-VUFWD,0.09156078412459424
4304,9391-YZEJW,0.0914576091962978
900,0784-GTUUK,0.0914576091962978
2726,4821-SJHJV,0.09142692471995084
255,5924-SNGKP,0.09129201429658283
283,5651-CRHKQ,0.09129201429658283
61,8108-UXRQN,0.09126137979744971
3644,9842-EFSYY,0.09119738505574719
1966,5639-NTUPK,0.09099340081591438
3628,2436-QBZFP,0.0908724873113647
113,3466-BYAVD,0.09080873802015113
2541,5996-NRVXR,0.09080460335586407
1085,9495-SKLKD,0.09077001049040041
2046,1429-UYJSV,0.09071735994295893
4198,5602-BVFMK,0.09071735994295893
3371,8999-XXGNS,0.09058163034386128
3561,3339-EAQNV,0.09058163034386128
5070,7921-LMDFQ,0.09041746366432163
379,4332-MUOEZ,0.09003067216578549
2018,9929-PLVPA,0.08983313424002111
5058,7078-NVFAM,0.08963514442940436
1990,0254-KCJGT,0.08944370406921316
2017,1110-KYLGQ,0.08942333636585195
1588,8007-YYPWD,0.08932362950197621
4118,4508-OEBEY,0.08928139725575683
2745,1097-FSPVW,0.08926106288901346
3675,5236-XMZJY,0.08926106288901346
4177,2896-TBNBE,0.08916253554539777
4188,0983-TATYJ,0.08909986826224835
666,7997-EASSD,0.08906179813035073
968,3941-XTSKM,0.08890011667201654
5007,8212-DJRCH,0.08880772446131348
5109,2075-RMJIK,0.08880772446131348
2270,4504-YOULA,0.08876976699049811
3898,6574-MCOEH,0.0886717291452848
3808,0696-UKTOX,0.08849051111907069
4634,7356-IWLFW,0.08839045928773233
2045,3572-UOLYZ,0.08839045928773233
914,2788-CJQAQ,0.0883390548815274
1592,5039-LZRQT,0.0883390548815274
279,7156-MXBJE,0.08830127831362979
3506,3125-RAHBV,0.08814084390357238
4611,9746-UGFAC,0.08814084390357238
3028,7184-LRUUR,0.08814084390357238
1924,5945-AZYHT,0.08810633785096665
1644,8097-VBQTZ,0.08786428169575664
2308,2739-CCZMB,0.08747578048722361
4774,9389-ACWBI,0.08747578048722361
3073,5917-RYRMG,0.08729358066306972
2715,2364-UFROM,0.08719431796491768
1096,6543-JXSOO,0.08713290169570938
832,9330-DHBFL,0.08713290169570938
4798,7233-IOQNP,0.08691728754570471
2023,5074-FBGHB,0.08672275676530855
754,9361-YNQWJ,0.08672275676530855
2404,8123-QBNAZ,0.08643766751393836
3907,2242-MFOTG,0.08635027016794501
3618,2533-TIBIX,0.0862802986549926
226,2240-HSJQD,0.08626137280421112
633,2316-ESMLS,0.0861930454127258
3215,6253-WRFHY,0.08618475015457602
2331,1345-ZUKID,0.08601720264784223
1029,3131-NWVFJ,0.08601720264784223
2183,5260-UMPWX,0.08591062540897852
1393,9894-QMIMJ,0.08582371089443681
4242,1183-CANVH,0.08582371089443681
5147,9347-AERRL,0.08582371089443681
3091,7137-NAXML,0.08582371089443681
81,6728-DKUCO,0.08579002662580816
190,4075-JFPGR,0.08563372634115068
3269,8652-YHIYU,0.08534956128186029
765,1352-VHKAJ,0.08533003851000939
4886,4020-KIUDI,0.08517449819585769
5000,3541-ZNUHK,0.08514104500058947
171,6778-JFCMK,0.08483980109531647
4734,8221-EQDGL,0.0848203841123682
1236,5451-MHQOF,0.08463011145436737
3036,6016-NXBNJ,0.08447572914167512
407,2560-PPCHE,0.08443945163557753
700,2692-AQCPF,0.08443945163557753
2566,3982-DQLUS,0.08431995118124434
4244,8679-LZBMD,0.08428538509979337
1412,0129-QMPDR,0.08428538509979337
372,4374-YMUSQ,0.08407586932020158
1142,5522-NYKPB,0.08389508397776498
2973,4054-CUMIA,0.08383577812806418
4401,3721-CNZHX,0.08375077038274419
1161,5312-TSZVC,0.08375077038274419
631,0422-OHQHQ,0.08375077038274419
4714,6728-CZFEI,0.08375077038274419
5090,6508-NJYRO,0.08375077038274419
1469,0607-MVMGC,0.08371477573746111
702,0835-DUUIQ,0.0835619107528594
2001,3594-BDSOA,0.0835619107528594
2121,7244-KXYZN,0.0835619107528594
2225,3865-QBWSJ,0.08353709338005078
596,5726-CVNYA,0.08320490192656212
4815,6728-VOIFY,0.08301811436016095
4178,2522-WLNSF,0.08275466842294689
4739,9137-UIYPG,0.08274410022760462
4067,8034-RYTVV,0.08256604274580095
3933,0334-ZFJSR,0.08256604274580095
4326,3229-USWAR,0.08241508670318859
3554,8631-WUXGY,0.08238821190158696
2147,9619-GSATL,0.08230454009698751
4914,9388-ZEYVT,0.08230454009698751
3887,4274-DRSQT,0.08221085161808868
1282,8646-JCOMS,0.08221085161808868
4076,9644-KVCNC,0.08221085161808868
909,0178-SZBHO,0.08182929860441665
2670,3209-ZPKFI,0.08182929860441665
4741,5084-OOVCJ,0.08178935162858027
2889,9938-ZREHM,0.08168822164421202
2033,7909-FIOIY,0.08162169040171215
1444,0701-RFGFI,0.08158652931946452
2678,3243-ZHOHY,0.08153872788679918
3124,0307-BCOPK,0.08153872788679918
2640,6506-EYCNH,0.08143720516055288
2447,6061-PQHMK,0.08135441355041256
862,6479-OAUSD,0.08135441355041256
2667,1925-LFCZZ,0.08126646273246949
937,4598-ZADCK,0.08117344401899208
3716,9909-IDLEK,0.08106751770823382
823,1271-UODNO,0.08097108311471109
532,3347-YJZZE,0.08088417471748333
2551,6773-LQTVT,0.08083153820020174
4542,1658-XUHBX,0.08079668755455913
1374,7105-MXJLL,0.0807493082013744
3263,1045-LTCYT,0.0807360230417731
2971,4608-LCIMN,0.0807360230417731
2522,3272-VUHPV,0.0807360230417731
3809,4801-KFYKL,0.0807360230417731
1989,2466-NEJOJ,0.0807360230417731
414,5791-KAJFD,0.08038254633571305
2995,4872-VXRIL,0.08038254633571305
65,4808-YNLEU,0.08023523326030214
728,6461-PPAXN,0.08023523326030214
5028,7964-ZRKKG,0.08003592894671936
3572,1360-XFJMR,0.08003592894671936
